Date,Control Point,Hong Kong Residents_Arrival,Mainland Visitors_Arrival,Other Visitors_Arrival,Hong Kong Residents_Departure,Mainland Visitors_Departure,Other Visitors_Departure
2020-05-25 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-05-25 00:00:00,Hung Hom,0,0,0,0,0,0
2020-05-25 00:00:00,Lo Wu,0,0,0,0,0,0
2020-05-25 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-05-25 00:00:00,Hong Kong-Zhuhai-Macao Bridge,99,8,8,48,0,3
2020-05-25 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-05-25 00:00:00,Man Kam To,0,0,0,0,0,0
2020-05-25 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-05-25 00:00:00,Shenzhen Bay,1469,255,6,376,18,6
2020-05-25 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-05-25 00:00:00,Harbour Control,0,0,0,0,0,0
2020-05-25 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-05-25 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-05-26 00:00:00,Airport,543,2,37,252,3,53
2020-05-26 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-05-26 00:00:00,Hung Hom,0,0,0,0,0,0
2020-05-26 00:00:00,Lo Wu,0,0,0,0,0,0
2020-05-26 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-05-26 00:00:00,Hong Kong-Zhuhai-Macao Bridge,60,11,8,23,0,2
2020-05-26 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-05-26 00:00:00,Man Kam To,0,0,0,0,0,0
2020-05-26 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-05-26 00:00:00,Shenzhen Bay,790,142,12,213,31,2
2020-05-26 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-05-26 00:00:00,Harbour Control,0,0,0,0,0,0
2020-05-26 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-05-26 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-05-27 00:00:00,Airport,485,4,21,331,9,149
2020-05-27 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-05-27 00:00:00,Hung Hom,0,0,0,0,0,0
2020-05-27 00:00:00,Lo Wu,0,0,0,0,0,0
2020-05-27 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-05-27 00:00:00,Hong Kong-Zhuhai-Macao Bridge,51,9,5,17,0,0
2020-05-27 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-05-27 00:00:00,Man Kam To,0,0,0,0,0,0
2020-05-27 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-05-27 00:00:00,Shenzhen Bay,694,107,4,247,34,0
2020-05-27 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-05-27 00:00:00,Harbour Control,0,0,0,0,0,0
2020-05-27 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-05-27 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-05-28 00:00:00,Airport,661,2,29,195,7,71
2020-05-28 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-05-28 00:00:00,Hung Hom,0,0,0,0,0,0
2020-05-28 00:00:00,Lo Wu,0,0,0,0,0,0
2020-05-28 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-05-28 00:00:00,Hong Kong-Zhuhai-Macao Bridge,39,0,41,17,0,0
2020-05-28 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-05-28 00:00:00,Man Kam To,0,0,0,0,0,0
2020-05-28 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-05-28 00:00:00,Shenzhen Bay,676,114,10,216,27,2
2020-05-28 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-05-28 00:00:00,Harbour Control,0,0,0,0,0,0
2020-05-28 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-05-28 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-05-29 00:00:00,Airport,923,4,22,264,2,65
2020-05-29 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-05-29 00:00:00,Hung Hom,0,0,0,0,0,0
2020-05-29 00:00:00,Lo Wu,0,0,0,0,0,0
2020-05-29 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-05-29 00:00:00,Hong Kong-Zhuhai-Macao Bridge,71,4,15,13,0,3
2020-05-29 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-05-29 00:00:00,Man Kam To,0,0,0,0,0,0
2020-05-29 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-05-29 00:00:00,Shenzhen Bay,695,106,8,209,24,53
2020-05-29 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-05-29 00:00:00,Harbour Control,0,0,0,0,0,0
2020-05-29 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-05-29 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-05-30 00:00:00,Airport,599,7,35,414,7,48
2020-05-30 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-05-30 00:00:00,Hung Hom,0,0,0,0,0,0
2020-05-30 00:00:00,Lo Wu,0,0,0,0,0,0
2020-05-30 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-05-30 00:00:00,Hong Kong-Zhuhai-Macao Bridge,57,5,2,16,1,1
2020-05-30 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-05-30 00:00:00,Man Kam To,0,0,0,0,0,0
2020-05-30 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-05-30 00:00:00,Shenzhen Bay,985,149,12,133,37,45
2020-05-30 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-05-30 00:00:00,Harbour Control,0,0,0,0,0,0
2020-05-30 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-05-30 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-05-31 00:00:00,Airport,839,8,41,191,4,38
2020-05-31 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-05-31 00:00:00,Hung Hom,0,0,0,0,0,0
2020-05-31 00:00:00,Lo Wu,0,0,0,0,0,0
2020-05-31 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-05-31 00:00:00,Hong Kong-Zhuhai-Macao Bridge,83,11,6,17,0,0
2020-05-31 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-05-31 00:00:00,Man Kam To,0,0,0,0,0,0
2020-05-31 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-05-31 00:00:00,Shenzhen Bay,1304,278,11,156,21,17
2020-05-31 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-05-31 00:00:00,Harbour Control,0,0,0,0,0,0
2020-05-31 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-05-31 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-01 00:00:00,Airport,760,9,61,253,1,40
2020-06-01 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-01 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-01 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-01 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-01 00:00:00,Hong Kong-Zhuhai-Macao Bridge,86,10,4,40,3,3
2020-06-01 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-01 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-01 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-01 00:00:00,Shenzhen Bay,984,166,15,357,25,9
2020-06-01 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-01 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-01 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-01 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-02 00:00:00,Airport,1150,4,52,367,2,110
2020-06-02 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-02 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-02 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-02 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-02 00:00:00,Hong Kong-Zhuhai-Macao Bridge,70,4,4,32,1,3
2020-06-02 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-02 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-02 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-02 00:00:00,Shenzhen Bay,576,108,17,267,30,4
2020-06-02 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-02 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-02 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-02 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-03 00:00:00,Airport,918,5,40,404,12,120
2020-06-03 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-03 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-03 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-03 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-03 00:00:00,Hong Kong-Zhuhai-Macao Bridge,97,6,4,64,0,2
2020-06-03 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-03 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-03 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-03 00:00:00,Shenzhen Bay,1147,196,6,609,88,2
2020-06-03 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-03 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-03 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-03 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-04 00:00:00,Airport,952,6,36,440,5,80
2020-06-04 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-04 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-04 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-04 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-04 00:00:00,Hong Kong-Zhuhai-Macao Bridge,78,11,10,74,3,8
2020-06-04 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-04 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-04 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-04 00:00:00,Shenzhen Bay,1365,205,9,820,111,8
2020-06-04 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-04 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-04 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-04 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-05 00:00:00,Airport,1073,4,42,633,10,78
2020-06-05 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-05 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-05 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-05 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-05 00:00:00,Hong Kong-Zhuhai-Macao Bridge,124,7,9,65,9,3
2020-06-05 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-05 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-05 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-05 00:00:00,Shenzhen Bay,1378,223,13,829,120,14
2020-06-05 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-05 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-05 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-05 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-06 00:00:00,Airport,527,7,46,390,22,186
2020-06-06 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-06 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-06 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-06 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-06 00:00:00,Hong Kong-Zhuhai-Macao Bridge,115,14,4,56,4,8
2020-06-06 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-06 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-06 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-06 00:00:00,Shenzhen Bay,1368,262,14,718,103,40
2020-06-06 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-06 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-06 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-06 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-07 00:00:00,Airport,1083,3,44,520,9,120
2020-06-07 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-07 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-07 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-07 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-07 00:00:00,Hong Kong-Zhuhai-Macao Bridge,122,7,11,56,3,4
2020-06-07 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-07 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-07 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-07 00:00:00,Shenzhen Bay,2123,366,16,670,133,3
2020-06-07 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-07 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-07 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-07 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-08 00:00:00,Airport,786,14,102,235,17,44
2020-06-08 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-08 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-08 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-08 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-08 00:00:00,Hong Kong-Zhuhai-Macao Bridge,152,11,10,113,11,3
2020-06-08 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-08 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-08 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-08 00:00:00,Shenzhen Bay,2081,287,22,942,107,13
2020-06-08 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-08 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-08 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-08 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-09 00:00:00,Airport,559,12,30,374,22,44
2020-06-09 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-09 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-09 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-09 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-09 00:00:00,Hong Kong-Zhuhai-Macao Bridge,99,6,8,64,7,4
2020-06-09 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-09 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-09 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-09 00:00:00,Shenzhen Bay,1481,237,19,764,133,5
2020-06-09 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-09 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-09 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-09 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-10 00:00:00,Airport,570,3,15,330,15,199
2020-06-10 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-10 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-10 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-10 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-10 00:00:00,Hong Kong-Zhuhai-Macao Bridge,114,12,13,61,3,1
2020-06-10 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-10 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-10 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-10 00:00:00,Shenzhen Bay,1520,251,18,714,106,4
2020-06-10 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-10 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-10 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-10 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-11 00:00:00,Airport,626,4,19,341,10,36
2020-06-11 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-11 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-11 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-11 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-11 00:00:00,Hong Kong-Zhuhai-Macao Bridge,83,7,5,61,3,3
2020-06-11 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-11 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-11 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-11 00:00:00,Shenzhen Bay,1018,175,8,483,61,8
2020-06-11 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-11 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-11 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-11 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-12 00:00:00,Airport,1082,7,72,482,5,92
2020-06-12 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-12 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-12 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-12 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-12 00:00:00,Hong Kong-Zhuhai-Macao Bridge,68,9,31,48,2,4
2020-06-12 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-12 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-12 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-12 00:00:00,Shenzhen Bay,924,166,19,451,63,6
2020-06-12 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-12 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-12 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-12 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-13 00:00:00,Airport,732,4,54,331,14,62
2020-06-13 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-13 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-13 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-13 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-13 00:00:00,Hong Kong-Zhuhai-Macao Bridge,87,7,4,50,3,4
2020-06-13 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-13 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-13 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-13 00:00:00,Shenzhen Bay,863,225,19,398,65,7
2020-06-13 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-13 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-13 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-13 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-14 00:00:00,Airport,970,3,50,550,16,80
2020-06-14 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-14 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-14 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-14 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-14 00:00:00,Hong Kong-Zhuhai-Macao Bridge,30,4,3,28,3,6
2020-06-14 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-14 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-14 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-14 00:00:00,Shenzhen Bay,651,149,14,298,79,6
2020-06-14 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-14 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-14 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-14 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-15 00:00:00,Airport,877,7,75,280,12,58
2020-06-15 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-15 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-15 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-15 00:00:00,Lok Ma Chau Spur Line,1297,0,0,1297,0,0
2020-06-15 00:00:00,Hong Kong-Zhuhai-Macao Bridge,51,3,3,63,1,5
2020-06-15 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-15 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-15 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-15 00:00:00,Shenzhen Bay,1259,160,18,858,74,23
2020-06-15 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-15 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-15 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-15 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-16 00:00:00,Airport,928,4,42,477,19,51
2020-06-16 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-16 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-16 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-16 00:00:00,Lok Ma Chau Spur Line,1249,0,0,1249,0,0
2020-06-16 00:00:00,Hong Kong-Zhuhai-Macao Bridge,55,1,9,82,4,11
2020-06-16 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-16 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-16 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-16 00:00:00,Shenzhen Bay,1127,159,15,796,77,3
2020-06-16 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-16 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-16 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-16 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-17 00:00:00,Airport,846,11,40,243,8,35
2020-06-17 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-17 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-17 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-17 00:00:00,Lok Ma Chau Spur Line,1272,0,0,1272,0,0
2020-06-17 00:00:00,Hong Kong-Zhuhai-Macao Bridge,71,0,12,75,6,1
2020-06-17 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-17 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-17 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-17 00:00:00,Shenzhen Bay,1074,137,17,796,112,2
2020-06-17 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-17 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-17 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-17 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-18 00:00:00,Airport,708,0,34,438,6,95
2020-06-18 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-18 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-18 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-18 00:00:00,Lok Ma Chau Spur Line,1271,0,0,1271,0,0
2020-06-18 00:00:00,Hong Kong-Zhuhai-Macao Bridge,56,3,4,60,8,3
2020-06-18 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-18 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-18 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-18 00:00:00,Shenzhen Bay,1026,143,19,845,92,1
2020-06-18 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-18 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-18 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-18 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-19 00:00:00,Airport,1022,2,86,641,5,180
2020-06-19 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-19 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-19 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-19 00:00:00,Lok Ma Chau Spur Line,1147,0,0,1146,0,0
2020-06-19 00:00:00,Hong Kong-Zhuhai-Macao Bridge,59,8,3,71,1,8
2020-06-19 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-19 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-19 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-19 00:00:00,Shenzhen Bay,1000,110,10,741,75,13
2020-06-19 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-19 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-19 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-19 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-20 00:00:00,Airport,972,12,54,392,5,51
2020-06-20 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-20 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-20 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-20 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-20 00:00:00,Hong Kong-Zhuhai-Macao Bridge,46,5,8,54,4,6
2020-06-20 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-20 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-20 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-20 00:00:00,Shenzhen Bay,728,154,21,444,85,5
2020-06-20 00:00:00,China Ferry Terminal,0,0,0,0,0,0
2020-06-20 00:00:00,Harbour Control,0,0,0,0,0,0
2020-06-20 00:00:00,Kai Tak Cruise Terminal,0,0,0,0,0,0
2020-06-20 00:00:00,Macau Ferry Terminal,0,0,0,0,0,0
2020-06-21 00:00:00,Airport,1385,5,71,742,27,78
2020-06-21 00:00:00,Express Rail Link West Kowloon,0,0,0,0,0,0
2020-06-21 00:00:00,Hung Hom,0,0,0,0,0,0
2020-06-21 00:00:00,Lo Wu,0,0,0,0,0,0
2020-06-21 00:00:00,Lok Ma Chau Spur Line,0,0,0,0,0,0
2020-06-21 00:00:00,Hong Kong-Zhuhai-Macao Bridge,52,0,1,38,3,2
2020-06-21 00:00:00,Lok Ma Chau,0,0,0,0,0,0
2020-06-21 00:00:00,Man Kam To,0,0,0,0,0,0
2020-06-21 00:00:00,Sha Tau Kok,0,0,0,0,0,0
2020-06-21 00:00:00,Shenzhen Bay,623,141,17,399,77,5
2020-06-21 00:00:00,China Ferry Terminal,0,0,0,0,0,0
